target,st_spectype,st_teff,ra,dec,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
Kepler-816,,5122,293.3628165,39.2124394,2,GALEX,6.37141E+18,AIS_14_1_38,293.8673155,39.32812431,55732.00023,219.05,UV,NUV,,56189.19014,GALEX,AIS,0
K2-59,,5055,338.94255,-14.027727,2,GALEX,6.37647E+18,AIS_158_1_91,338.6458092,-14.3256828,54331.41479,240,UV,NUV,,55399.8592,GALEX,AIS,0
K2-59,,5055,338.94255,-14.027727,2,GALEX,6.37647E+18,AIS_158_1_91,338.6458092,-14.3256828,54331.41479,240,UV,FUV,,55399.8592,GALEX,AIS,0
K2-114,,5044,127.882912,11.922255,2,GALEX,6.37781E+18,AIS_196_1_32,127.7842784,11.94669975,53791.25209,110,UV,NUV,,55420.98748,GALEX,AIS,0
K2-114,,5044,127.882912,11.922255,2,GALEX,6.37781E+18,AIS_196_1_32,127.7842784,11.94669975,53791.25209,110,UV,FUV,,55420.98748,GALEX,AIS,0
Kepler-1409,,5231,290.0847389,51.2086144,2,GALEX,6.48265E+18,GI4_056018_KEPLER_01_css27168,289.7199923,50.78870028,54618.09778,252.05,UV,NUV,,56233.87666,GALEX,GII,0
Kepler-1409,,5231,290.0847389,51.2086144,2,GALEX,6.48265E+18,GI4_056018_KEPLER_01_css27168,289.7199923,50.78870028,54618.09778,252.05,UV,FUV,,56233.87666,GALEX,GII,0
Kepler-1168,,5159,287.2977834,47.455488,2,GALEX,2.56635E+18,KEPLER_10555_0010,286.5654411,47.613103,55732.80755,2351.6,UV,NUV,,55957.0335,GALEX,DIS,0
Kepler-1907,,5159,280.7085829,47.3279236,2,GALEX,2.56677E+18,KEPLER_10652_0009,280.9088794,46.91956591,55733.14966,115.1,UV,NUV,,55957.03627,GALEX,DIS,0
Kepler-738,,5230.88,287.5696516,46.5679011,2,GALEX,6.37123E+18,AIS_9_1_80,287.9931878,46.41325547,53984.63259,211,UV,NUV,,55355.91976,GALEX,AIS,0
Kepler-738,,5230.88,287.5696516,46.5679011,2,GALEX,6.37123E+18,AIS_9_1_80,287.9931878,46.41325547,53984.63259,211,UV,FUV,,55355.91976,GALEX,AIS,0
Kepler-1168,,5159,287.2977834,47.455488,2,GALEX,6.37123E+18,AIS_9_1_92,286.5683967,47.61616946,53984.6458,199.1,UV,NUV,,55355.92094,GALEX,AIS,0
Kepler-1168,,5159,287.2977834,47.455488,2,GALEX,6.37123E+18,AIS_9_1_92,286.5683967,47.61616946,53984.6458,199.1,UV,FUV,,55355.92094,GALEX,AIS,0
Kepler-859,,5100,286.7418337,43.1901197,2,GALEX,6.37137E+18,AIS_13_1_16,286.6991839,43.10462027,53933.40653,136,UV,NUV,,55350.37823,GALEX,AIS,0
Kepler-859,,5100,286.7418337,43.1901197,2,GALEX,6.37137E+18,AIS_13_1_16,286.6991839,43.10462027,53933.40653,136,UV,FUV,,55350.37823,GALEX,AIS,0
TOI-216,,5025.77,73.9800129,-63.2603301,2,GALEX,6.38573E+18,AIS_421_1_17,74.23797186,-62.91046521,54021.40459,106,UV,NUV,,55425.93723,GALEX,AIS,0
TOI-216,,5025.77,73.9800129,-63.2603301,2,GALEX,6.38573E+18,AIS_421_1_17,74.23797186,-62.91046521,54021.40461,105,UV,FUV,,55425.93723,GALEX,AIS,0
HD 15337,,5131,36.8678846,-27.6361171,2,GALEX,6.3852E+18,AIS_406_1_19,36.96143225,-27.74324942,53683.19477,224,UV,FUV,,55418.06178,GALEX,AIS,0
Kepler-1173,,5076,293.1311803,45.6634153,2,GALEX,3.72846E+18,MISKEP_08361_0010,293.4387242,45.76678629,55738.00887,1406.6,UV,NUV,,55992.20617,GALEX,MIS,0
Kepler-595,,5108,294.5703593,50.6730147,2,GALEX,6.37123E+18,AIS_9_1_11,294.1619234,51.23736955,55722.27462,336.05,UV,NUV,,56188.9956,GALEX,AIS,0
K2-132,,5035,182.1662666,-8.7472172,2,GALEX,6.38256E+18,AIS_331_1_1,182.6585497,-8.617231854,54185.55323,107,UV,NUV,,55395.27484,GALEX,AIS,0
K2-132,,5035,182.1662666,-8.7472172,2,GALEX,6.38256E+18,AIS_331_1_1,182.6585497,-8.617231854,54185.55323,107,UV,FUV,,55395.27484,GALEX,AIS,0
K2-132,,5035,182.1662666,-8.7472172,2,GALEX,6.3826E+18,AIS_332_1_78,181.601822,-8.670251241,54185.55487,107,UV,NUV,,55480.79251,GALEX,AIS,0
K2-132,,5035,182.1662666,-8.7472172,2,GALEX,6.3826E+18,AIS_332_1_78,181.601822,-8.670251241,54185.55487,107,UV,FUV,,55480.79251,GALEX,AIS,0
Kepler-444,,5051,289.7528323,41.631884,2,GALEX,6.47417E+18,MISKEP_08569_0015_css44094,290.582534,41.56975229,55776.96302,716.55,UV,NUV,,56222.92623,GALEX,MIS,0
Kepler-1205,,5242,290.2796734,41.5150499,2,GALEX,3.72895E+18,MISKEP_08569_0015,290.5089391,41.50649206,55776.89455,638.65,UV,NUV,,55992.21036,GALEX,MIS,0
BD+55 362,K3,5012,23.9636676,56.6982282,2,GALEX,6.37246E+18,AIS_44_1_23,24.10784714,56.41903272,55834.47266,203,UV,NUV,,56189.05035,GALEX,AIS,0
HIP 116454,K1,5089,353.9543517,0.4447043,2,GALEX,6.37616E+18,AIS_149_1_93,354.336957,0.328810779,52925.87271,197,UV,NUV,,55467.72706,GALEX,AIS,0
HD 192310,,5144,303.8284712,-27.0337556,2,GALEX,6.37978E+18,AIS_252_1_96,303.9976602,-26.89447159,53974.37377,182,UV,NUV,,55350.85808,GALEX,AIS,0
HD 192310,,5144,303.8284712,-27.0337556,2,GALEX,6.37978E+18,AIS_252_1_96,303.9976602,-26.89447159,53974.37377,182,UV,FUV,,55350.85808,GALEX,AIS,0
HD 221416,,5080,353.0331863,-21.8012007,2,GALEX,6.38056E+18,AIS_274_1_65,353.2888545,-22.1081399,54332.63553,184,UV,NUV,,55418.9063,GALEX,AIS,0
HD 221416,,5080,353.0331863,-21.8012007,2,GALEX,6.38056E+18,AIS_274_1_65,353.2888545,-22.1081399,54332.63553,184,UV,FUV,,55418.9063,GALEX,AIS,0
K2-241,,5262,181.2386829,-6.8052985,2,GALEX,6.3826E+18,AIS_332_1_55,181.0483285,-6.238379825,53473.42406,223,UV,NUV,,55480.78245,GALEX,AIS,0
K2-241,,5262,181.2386829,-6.8052985,2,GALEX,6.3826E+18,AIS_332_1_55,181.0483285,-6.238379825,54184.38605,111,UV,FUV,,55480.78245,GALEX,AIS,0
K2-371,,4973,128.0670932,11.6307099,2,GALEX,3.79629E+18,MISGCSN1_16252_0197,127.8044655,11.9464077,55221.99792,1704,UV,NUV,,55275.27403,GALEX,MIS,0
HD 96063,,5020,166.1853484,-2.5132966,2,GALEX,6.38203E+18,AIS_316_1_6,165.7730646,-2.386316489,53825.5535,215,UV,NUV,,55369.83171,GALEX,AIS,0
HD 96063,,5020,166.1853484,-2.5132966,2,GALEX,6.38203E+18,AIS_316_1_6,165.7730646,-2.386316489,54177.67184,103,UV,FUV,,55369.83171,GALEX,AIS,0
K2-131,,5245,182.751404,-9.7652392,2,GALEX,6.38256E+18,AIS_331_1_5,183.2326394,-9.384243335,54185.5516,108,UV,NUV,,55395.27465,GALEX,AIS,0
K2-131,,5245,182.751404,-9.7652392,2,GALEX,6.38256E+18,AIS_331_1_5,183.2326394,-9.384243335,54185.5516,108,UV,FUV,,55395.27465,GALEX,AIS,0
Kepler-1335,,5032,284.8384394,42.0703371,2,GALEX,3.73064E+18,MISKEP_10847_0014,285.4254295,42.44527291,55747.87796,1344.65,UV,NUV,,55992.22999,GALEX,MIS,0
Kepler-1698,,4975.03,293.3450181,39.2577469,2,GALEX,6.37141E+18,AIS_14_1_38,293.8673155,39.32812431,55732.00023,219.05,UV,NUV,,56189.19014,GALEX,AIS,0
Kepler-1030,,5023,293.6819098,45.8175241,2,GALEX,3.15379E+18,GI4_056002_KEPLER_10,293.4065655,45.66505782,54606.45929,5067.6,UV,NUV,,55310.17582,GALEX,GII,0
Kepler-1030,,5023,293.6819098,45.8175241,2,GALEX,3.15379E+18,GI4_056002_KEPLER_10,293.4065655,45.66505782,54606.45929,5067.6,UV,FUV,,55310.17582,GALEX,GII,0
Kepler-1270,,4995.14,286.7156676,48.6452552,2,GALEX,3.72986E+18,MISKEP_10510_0010,286.51357,48.52767484,55734.10804,1274.8,UV,NUV,,55992.2213,GALEX,MIS,0
K2-336,,5277,133.8382032,16.7940663,2,GALEX,6.37781E+18,AIS_196_1_45,133.4275012,17.00992188,54138.65138,96,UV,NUV,,55421.08038,GALEX,AIS,0
K2-336,,5277,133.8382032,16.7940663,2,GALEX,6.37781E+18,AIS_196_1_45,133.4275012,17.00992188,54138.65138,96,UV,FUV,,55421.08038,GALEX,AIS,0
HD 180902,,5030,289.8239604,-23.5582432,2,GALEX,6.37971E+18,AIS_250_1_67,290.0549784,-23.14616491,53947.87704,167,UV,NUV,,55383.83513,GALEX,AIS,0
HD 180902,,5030,289.8239604,-23.5582432,2,GALEX,6.37971E+18,AIS_250_1_67,290.0549784,-23.14616491,53947.87704,167,UV,FUV,,55383.83513,GALEX,AIS,0
Kepler-1254,,5130,285.1733174,48.7700099,2,GALEX,3.15439E+18,GI4_056019_KEPLER_02,285.7440796,49.003956,54608.44531,5711.35,UV,NUV,,55309.90372,GALEX,GII,0
Kepler-1254,,5130,285.1733174,48.7700099,2,GALEX,3.15439E+18,GI4_056019_KEPLER_02,285.7440796,49.003956,54608.44531,5711.35,UV,FUV,,55309.90372,GALEX,GII,0
Kepler-246,,5202,296.4834007,42.6633806,2,GALEX,3.15836E+18,GI4_056007_KEPLER_15s,296.3465327,42.91320226,54658.4991,11380.3,UV,FUV,,55310.17412,GALEX,GII,0
Kepler-1221,,5195,285.8223636,45.7118423,2,GALEX,3.73014E+18,MISKEP_10648_0010,286.6229256,45.82360606,55736.36609,1490.05,UV,NUV,,55992.22546,GALEX,MIS,0
Kepler-1783,,5129,297.0210984,41.3771655,2,GALEX,6.37141E+18,AIS_14_1_15,296.6671296,41.77143582,55723.29877,171.05,UV,NUV,,56189.17985,GALEX,AIS,0
CoRoT-7,,5256,100.9561682,-1.0630076,2,GALEX,6.38122E+18,AIS_293_1_27,100.7531459,-1.194252631,55917.65001,48,UV,NUV,,56189.5728,GALEX,AIS,0
K2-252,,5152,182.3663818,-8.3096141,2,GALEX,6.38256E+18,AIS_331_1_1,182.6585497,-8.617231854,54185.55323,107,UV,NUV,,55395.27484,GALEX,AIS,0
K2-252,,5152,182.3663818,-8.3096141,2,GALEX,6.38256E+18,AIS_331_1_1,182.6585497,-8.617231854,54185.55323,107,UV,FUV,,55395.27484,GALEX,AIS,0
HD 137388,,5181,233.915082,-80.2044169,2,GALEX,6.38745E+18,AIS_470_1_79,235.9719991,-80.07874562,53963.48573,112,UV,NUV,,55403.78652,GALEX,AIS,0
HD 137388,,5181,233.915082,-80.2044169,2,GALEX,6.38745E+18,AIS_470_1_79,235.9719991,-80.07874562,53963.48573,112,UV,FUV,,55403.78652,GALEX,AIS,0
Kepler-1413,,5085,294.3416065,46.4987624,2,GALEX,3.24815E+18,GI6_079002_Kepler_BR_Cyg,294.571018,46.90472438,55377.62512,12565.1,UV,NUV,,55986.35541,GALEX,GII,0
Kepler-1148,,5002,290.9536059,45.7195545,2,GALEX,6.37123E+18,AIS_9_1_50,290.7694934,46.11023138,55814.27277,112,UV,NUV,,56189.00894,GALEX,AIS,0
HD 99492,K2 V,4954,171.689687,3.0071331,2,GALEX,6.38196E+18,AIS_314_1_89,171.310222,2.929768284,54147.48927,135,UV,NUV,,55419.89674,GALEX,AIS,0
HD 99492,K2 V,4954,171.689687,3.0071331,2,GALEX,6.38196E+18,AIS_314_1_89,171.310222,2.929768284,54147.48927,135,UV,FUV,,55419.89674,GALEX,AIS,0
NGTS-5,,5013,221.0582692,5.6053735,2,GALEX,6.38355E+18,AIS_359_1_26,220.7283766,5.30259555,54237.53063,66.25,UV,NUV,,55266.21005,GALEX,AIS,0
NGTS-5,,5013,221.0582692,5.6053735,2,GALEX,6.38355E+18,AIS_359_1_26,220.7283766,5.30259555,54237.53063,66.25,UV,FUV,,55266.21005,GALEX,AIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,2.41337E+18,MISDR1_12839_0280,170.6455867,-1.246376449,53102.25559,2404.1,UV,NUV,,55275.31615,GALEX,MIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,2.41337E+18,MISDR1_12839_0280,170.6455867,-1.246376449,53102.25559,1799.05,UV,FUV,,55275.31615,GALEX,MIS,0
Kepler-969,,5216.22,288.3724989,47.9335642,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,4991.6,UV,NUV,,55986.23002,GALEX,GII,0
Kepler-969,,5216.22,288.3724989,47.9335642,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,1309.05,UV,FUV,,55986.23002,GALEX,GII,0
K2-179,,5015,58.7967878,23.7567524,2,GALEX,6.37693E+18,AIS_171_1_76,58.37779942,24.20598286,55921.82647,122,UV,NUV,,56189.22008,GALEX,AIS,0
WASP-53,,4953,31.9091639,-20.661843,2,GALEX,6.38066E+18,AIS_277_1_6,32.31031804,-20.21825934,53681.13365,224,UV,NUV,,55417.91083,GALEX,AIS,0
WASP-53,,4953,31.9091639,-20.661843,2,GALEX,6.38066E+18,AIS_277_1_6,32.31031804,-20.21825934,53681.13365,224,UV,FUV,,55417.91083,GALEX,AIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,6.38207E+18,AIS_317_1_19,171.1489619,-2.054651568,54179.52198,108,UV,NUV,,55420.94855,GALEX,AIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,6.38207E+18,AIS_317_1_19,171.1489619,-2.054651568,54179.52198,108,UV,FUV,,55420.94855,GALEX,AIS,0
Kepler-667,,5107,295.5549918,49.0172956,2,GALEX,6.37123E+18,AIS_9_1_31,295.2563677,48.80653387,53935.66882,240,UV,FUV,,55355.9131,GALEX,AIS,0
Kepler-306,,4955,288.5387145,40.6160545,2,GALEX,3.15404E+18,GI4_056009_KEPLER_17,288.8474612,41.13451208,54607.69199,6016.45,UV,FUV,,55986.18128,GALEX,GII,0
HD 3651,,5221,9.8387218,21.2488844,2,GALEX,6.38094E+18,AIS_285_1_13,9.619898936,21.58138614,54035.37256,111,UV,NUV,,55434.07939,GALEX,AIS,0
HD 3651,,5221,9.8387218,21.2488844,2,GALEX,6.38094E+18,AIS_285_1_13,9.619898936,21.58138614,54035.37257,110,UV,FUV,,55434.07939,GALEX,AIS,0
Kepler-1895,,5076,291.6756005,48.7625419,2,GALEX,3.72782E+18,MISKEP_08173_0010,290.9371486,48.83334884,55728.83791,2150.45,UV,NUV,,55992.20325,GALEX,MIS,0
Kepler-1071,,5215,293.0579794,45.2487472,2,GALEX,6.37123E+18,AIS_9_1_56,293.4102144,45.75254318,55814.2835,121,UV,NUV,,56189.00992,GALEX,AIS,0
TOI-1268,K V,5257,198.3885831,62.3053799,2,GALEX,6.37443E+18,AIS_100_1_5,199.337864,62.52938372,53032.81351,411.05,UV,NUV,,55354.72582,GALEX,AIS,0
TOI-1268,K V,5257,198.3885831,62.3053799,2,GALEX,6.37443E+18,AIS_100_1_5,199.337864,62.52938372,53432.33365,105.05,UV,FUV,,55354.72582,GALEX,AIS,0
Kepler-1895,,5076,291.6756005,48.7625419,2,GALEX,6.455E+18,KEPLER_08173_0010_css33043,290.9672433,48.87069754,55020.36362,830.4,UV,NUV,,56209.91723,GALEX,DIS,0
Kepler-558,,5295,284.6579709,42.6526751,2,GALEX,3.73067E+18,MISKEP_10848_0014,284.1341109,42.71665815,55773.67588,514.5,UV,NUV,,55992.23075,GALEX,MIS,0
Kepler-558,,5295,284.6579709,42.6526751,2,GALEX,6.37137E+18,AIS_13_1_24,284.1783264,42.70578694,55721.8599,128,UV,NUV,,56189.16336,GALEX,AIS,0
Kepler-1671,,5135.55,291.7484295,39.4467817,2,GALEX,6.37141E+18,AIS_14_1_40,291.5285269,38.93738636,55731.99493,226.05,UV,NUV,,56189.19296,GALEX,AIS,0
K2-250,,5172,185.0315429,-8.9757427,2,GALEX,6.38256E+18,AIS_331_1_10,184.8472218,-8.53202212,54182.616,188,UV,FUV,,55395.25323,GALEX,AIS,0
HIP 116454,K1,5089,353.9543517,0.4447043,2,GALEX,6.45429E+18,DEEP23H_02_css28603,353.4775951,0.268814847,54716.35389,966.05,UV,FUV,,56209.90946,GALEX,DIS,0
Kepler-989,,5185,281.5827983,47.2334674,2,GALEX,6.47424E+18,MISKEP_10652_0009_css43919,281.191871,47.04633218,55764.98622,147.1,UV,NUV,,56222.92731,GALEX,MIS,0
Kepler-815,,5048,285.2211238,47.8813037,2,GALEX,3.19031E+18,GI5_055009_KEPLER_02B,285.690371,48.08563578,54962.78078,5457.35,UV,NUV,,55986.23395,GALEX,GII,0
Kepler-815,,5048,285.2211238,47.8813037,2,GALEX,3.19031E+18,GI5_055009_KEPLER_02B,285.690371,48.08563578,54962.78078,1293.15,UV,FUV,,55986.23395,GALEX,GII,0
Kepler-816,,5122,293.3628165,39.2124394,2,GALEX,6.37141E+18,AIS_14_1_39,292.7460168,39.13706318,55731.99688,221,UV,NUV,,56189.19152,GALEX,AIS,0
K2-59,,5055,338.94255,-14.027727,2,GALEX,6.37647E+18,AIS_158_1_82,339.2004994,-13.51688437,54331.40478,200,UV,NUV,,55399.85756,GALEX,AIS,0
K2-59,,5055,338.94255,-14.027727,2,GALEX,6.37647E+18,AIS_158_1_82,339.2004994,-13.51688437,54331.40478,200,UV,FUV,,55399.85756,GALEX,AIS,0
HD 20781,K0 V,5256,50.0139757,-28.7841175,2,GALEX,6.38812E+18,AIS_489_1_84,50.31284253,-28.90938739,54385.6309,211,UV,NUV,,55435.76164,GALEX,AIS,0
HD 20781,K0 V,5256,50.0139757,-28.7841175,2,GALEX,6.38812E+18,AIS_489_1_84,50.31284253,-28.90938739,54385.6309,211,UV,FUV,,55435.76164,GALEX,AIS,0
Kepler-153,,5289,282.460502,48.2570293,2,GALEX,6.3712E+18,AIS_8_1_46,282.1958281,48.50756045,55733.83902,179.05,UV,NUV,,56188.96728,GALEX,AIS,0
Kepler-477,,5240,288.067445,42.355305,2,GALEX,6.37137E+18,AIS_13_1_8,287.9976268,42.82469427,55731.98625,214.2,UV,NUV,,56189.15686,GALEX,AIS,0
HAT-P-19,,4990,9.5165832,34.7114025,2,GALEX,6.37225E+18,AIS_38_1_94,9.836324181,34.55383789,55867.391,94,UV,NUV,,56188.85503,GALEX,AIS,0
HD 87883,,4989.41,152.1794175,34.2419984,2,GALEX,6.37394E+18,AIS_86_1_95,152.6666899,34.26402343,54143.0236,109,UV,NUV,,55385.77965,GALEX,AIS,0
HD 87883,,4989.41,152.1794175,34.2419984,2,GALEX,6.37394E+18,AIS_86_1_95,152.6666899,34.26402343,54143.0236,109,UV,FUV,,55385.77965,GALEX,AIS,0
K2-77,,5070,55.228521,12.572448,2,GALEX,6.37697E+18,AIS_172_1_21,55.30699437,12.91894184,52974.02721,316.05,UV,NUV,,55371.9276,GALEX,AIS,0
K2-77,,5070,55.228521,12.572448,2,GALEX,6.37697E+18,AIS_172_1_21,55.30699437,12.91894184,52974.02721,316.05,UV,FUV,,55371.9276,GALEX,AIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,6.38207E+18,AIS_317_1_10,170.5646776,-1.197948288,53102.61605,294,UV,NUV,,55420.91828,GALEX,AIS,0
HD 99109,,5272,171.0715576,-1.529761,2,GALEX,6.38207E+18,AIS_317_1_10,170.5646776,-1.197948288,53102.61605,288,UV,FUV,,55420.91828,GALEX,AIS,0
K2-274,,5024.37,129.2823699,20.3992512,2,GALEX,3.06836E+18,GI1_092013_NGC2632_MOS14,129.5444833,20.56340942,54109.87517,1560,UV,FUV,,55310.03859,GALEX,GII,0
Kepler-1404,,5125,296.0094827,50.4983929,2,GALEX,3.72768E+18,MISKEP_08125_0010,295.5661659,50.64483773,55725.41495,1477.75,UV,NUV,,55992.20115,GALEX,MIS,0
Kepler-496,,5002,291.6408978,41.2411044,2,GALEX,3.72891E+18,MISKEP_08568_0015,291.8005173,41.81721375,55740.27068,300.15,UV,NUV,,55992.21041,GALEX,MIS,0
Kepler-148,,5271,289.7861626,46.8588176,2,GALEX,6.37123E+18,AIS_9_1_43,289.4059142,46.72077773,55814.27091,120,UV,NUV,,56189.00791,GALEX,AIS,0
K2-274,,5024.37,129.2823699,20.3992512,2,GALEX,6.37778E+18,AIS_195_1_88,129.3611477,20.80785354,54138.36426,96,UV,NUV,,55372.10538,GALEX,AIS,0
K2-274,,5024.37,129.2823699,20.3992512,2,GALEX,6.37778E+18,AIS_195_1_88,129.3611477,20.80785354,54138.36426,96,UV,FUV,,55372.10538,GALEX,AIS,0
Kepler-1414,,4977,284.9285796,42.4223085,2,GALEX,3.73064E+18,MISKEP_10847_0014,285.4254295,42.44527291,55747.87796,1344.65,UV,NUV,,55992.22999,GALEX,MIS,0
Kepler-1071,,5215,293.0579794,45.2487472,2,GALEX,3.72733E+18,MISKEP_08411_0010,293.3579264,44.83110874,55733.76558,1562.05,UV,NUV,,55992.20616,GALEX,MIS,0
Kepler-390,,5174.86,291.6288086,41.2088351,2,GALEX,3.72891E+18,MISKEP_08568_0015,291.8005173,41.81721375,55740.27068,300.15,UV,NUV,,55992.21041,GALEX,MIS,0
Kepler-1760,,5229,284.1326058,48.8251452,2,GALEX,3.7299E+18,MISKEP_10511_0010,285.0492193,48.83761844,55727.3319,2013.3,UV,NUV,,55992.2238,GALEX,MIS,0
Kepler-1605,,5117.19,287.1349405,47.4886251,2,GALEX,6.37123E+18,AIS_9_1_81,287.9856803,47.2964786,53984.63422,204,UV,NUV,,55355.91973,GALEX,AIS,0
Kepler-1605,,5117.19,287.1349405,47.4886251,2,GALEX,6.37123E+18,AIS_9_1_81,287.9856803,47.2964786,53984.63422,204,UV,FUV,,55355.91973,GALEX,AIS,0
K2-206,,5043,11.2564264,0.5931866,2,GALEX,6.38024E+18,AIS_265_1_71,10.89463289,0.517725795,52916.77435,275,UV,NUV,,55384.87587,GALEX,AIS,0
K2-206,,5043,11.2564264,0.5931866,2,GALEX,6.38024E+18,AIS_265_1_71,10.89463289,0.517725795,52916.77435,275,UV,FUV,,55384.87587,GALEX,AIS,0
Kepler-992,,5017,284.4304085,47.6416613,2,GALEX,3.73011E+18,MISKEP_10603_0009,283.737549,47.32395386,55735.13426,1369.85,UV,NUV,,55992.22494,GALEX,MIS,0
K2-273,,5161,129.7768928,19.0100046,2,GALEX,6.37778E+18,AIS_195_1_96,129.1393057,18.94913614,54138.09524,110,UV,NUV,,55372.10299,GALEX,AIS,0
K2-273,,5161,129.7768928,19.0100046,2,GALEX,6.37778E+18,AIS_195_1_96,129.1393057,18.94913614,54138.09524,110,UV,FUV,,55372.10299,GALEX,AIS,0
Kepler-992,,5017,284.4304085,47.6416613,2,GALEX,6.45521E+18,KEPLER_10603_0009_css33473,283.8097989,47.29362981,55049.80558,753.4,UV,NUV,,56209.91985,GALEX,DIS,0
24 Sex,,5098,155.8684866,-0.9023998,2,GALEX,2.93125E+18,MISWZN11_24366_0314,155.8616411,-1.065613907,54897.87311,6021.75,UV,NUV,,55992.26291,GALEX,MIS,0
Kepler-665,,5015,297.0255947,48.4785669,2,GALEX,3.15386E+18,GI4_056004_KEPLER_09,296.4033205,48.1001344,54606.04863,6013,UV,NUV,,55310.17612,GALEX,GII,0
Kepler-665,,5015,297.0255947,48.4785669,2,GALEX,3.15386E+18,GI4_056004_KEPLER_09,296.4033205,48.1001344,54606.04863,6013,UV,FUV,,55310.17612,GALEX,GII,0
Kepler-932,,5166,296.9520797,43.2720233,2,GALEX,3.15836E+18,GI4_056007_KEPLER_15s,296.3465327,42.91320226,54658.4991,11380.3,UV,FUV,,55310.17412,GALEX,GII,0
Kepler-425,,5170,290.3579781,40.5676965,2,GALEX,3.72916E+18,MISKEP_08623_0015,290.4600021,40.59256748,55775.93571,690.5,UV,NUV,,55992.2124,GALEX,MIS,0
K2-348,,5077,130.8783479,24.4229559,2,GALEX,6.37778E+18,AIS_195_1_75,130.8686228,25.02505763,54138.37906,106,UV,NUV,,55372.1075,GALEX,AIS,0
HATS-69,,5103,289.2974275,-60.8917599,2,GALEX,6.384E+18,AIS_372_1_89,290.1429567,-61.22938416,54271.49096,107,UV,FUV,,55383.87751,GALEX,AIS,0
Kepler-1234,,5010,287.5220359,51.3759464,2,GALEX,6.45517E+18,KEPLER_09478_0010_css33008,287.989431,51.71894546,55017.96799,868.55,UV,NUV,,56209.9192,GALEX,DIS,0
Kepler-747,,5096,288.4165196,41.0298175,2,GALEX,3.15404E+18,GI4_056009_KEPLER_17,288.8474612,41.13451208,54607.69199,7655.5,UV,NUV,,55986.18128,GALEX,GII,0
Kepler-747,,5096,288.4165196,41.0298175,2,GALEX,3.15404E+18,GI4_056009_KEPLER_17,288.8474612,41.13451208,54607.69199,6016.45,UV,FUV,,55986.18128,GALEX,GII,0
Kepler-1356,,4993,290.9953825,43.2438792,2,GALEX,3.7286E+18,MISKEP_08464_0010,290.5787843,43.374122,55739.17231,1052.6,UV,NUV,,55992.20779,GALEX,MIS,0
Kepler-190,,5138,288.5839761,44.7337701,2,GALEX,3.72962E+18,MISKEP_09470_0010,287.9910229,44.61893247,55775.59359,1248.1,UV,NUV,,55992.2173,GALEX,MIS,0
HD 215497,K3 V,5113,341.652714,-56.5997984,2,GALEX,3.90765E+18,MISGCSS1_41191_0402,341.3755214,-56.57048014,55407.9578,1531.5,UV,NUV,,55993.2435,GALEX,MIS,0
Kepler-681,,5070,289.3997364,51.2502428,2,GALEX,6.37123E+18,AIS_9_1_8,289.5444948,51.1703651,55814.21039,109,UV,NUV,,56188.99405,GALEX,AIS,0
Kepler-1794,,5052,300.6196594,45.7888068,2,GALEX,6.37158E+18,AIS_19_1_30,300.1153407,46.05118594,55809.6162,110,UV,NUV,,56189.29041,GALEX,AIS,0
Kepler-352,,5279,299.8966237,46.0519022,2,GALEX,6.37158E+18,AIS_19_1_30,300.1153407,46.05118594,55809.6162,110,UV,NUV,,56189.29041,GALEX,AIS,0
K2-58,,4998,333.8218395,-14.049857,2,GALEX,6.38003E+18,AIS_259_1_88,333.2233267,-13.87613391,54008.67358,199,UV,NUV,,55478.02074,GALEX,AIS,0
K2-58,,4998,333.8218395,-14.049857,2,GALEX,6.38003E+18,AIS_259_1_88,333.2233267,-13.87613391,54008.67358,199,UV,FUV,,55478.02074,GALEX,AIS,0
HD 46375,,5264.38,98.3030763,5.4625071,2,GALEX,6.38112E+18,AIS_290_1_68,98.84540251,5.42797339,55911.69559,189.05,UV,NUV,,56189.46538,GALEX,AIS,0
Kepler-760,,5074,287.5931997,44.1794278,2,GALEX,6.37123E+18,AIS_9_1_77,288.0112501,43.72006301,53933.4085,144,UV,FUV,,55355.91297,GALEX,AIS,0
Kepler-428,,5071,290.5817432,40.5773106,2,GALEX,3.72916E+18,MISKEP_08623_0015,290.4600021,40.59256748,55775.93571,690.5,UV,NUV,,55992.2124,GALEX,MIS,0
Kepler-1499,,5042,283.986348,41.6505091,2,GALEX,3.73071E+18,MISKEP_10900_0014,284.2160251,41.77125963,55748.13887,1169.6,UV,NUV,,55992.23319,GALEX,MIS,0
Kepler-1208,,5001,291.8812445,44.5557587,2,GALEX,3.19006E+18,GI5_055002_KEPLER_11B,292.1700984,44.1966375,54965.10931,3444.75,UV,NUV,,55986.22806,GALEX,GII,0
